timestamp,power_w,appliance_label,capture_id,session_id,mode,sample_interval_sec,team_member,plug_id,plug_alias,plug_model,voltage_v,current_a,energy_today_kwh,energy_this_month_kwh,energy_total_kwh,relay_state,rssi,signal_level,notes,timestamp_local
2026-06-02 17:54:32.790039+00:00,1372.619,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,222.39,6.153,0.098,0.098,,on,-55,,kettle boil session 2,2026-06-02 23:24:32
2026-06-02 17:54:35.052221+00:00,1374.425,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,222.925,6.157,0.099,0.099,,on,-55,,kettle boil session 2,2026-06-02 23:24:35
2026-06-02 17:54:37.336131+00:00,1374.449,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,222.958,6.157,0.1,0.1,,on,-55,,kettle boil session 2,2026-06-02 23:24:37
2026-06-02 17:54:39.615811+00:00,1374.418,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,222.953,6.156,0.101,0.101,,on,-55,,kettle boil session 2,2026-06-02 23:24:39
2026-06-02 17:54:41.897922+00:00,1371.359,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,222.953,6.15,0.101,0.101,,on,-55,,kettle boil session 2,2026-06-02 23:24:41
2026-06-02 17:54:44.159785+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.634,0.0,0.101,0.101,,on,-55,,kettle boil session 2,2026-06-02 23:24:44
2026-06-02 17:54:46.418387+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.354,0.0,0.101,0.101,,on,-55,,kettle boil session 2,2026-06-02 23:24:46
2026-06-02 17:54:48.691306+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.354,0.0,0.101,0.101,,on,-55,,kettle boil session 2,2026-06-02 23:24:48
2026-06-02 17:54:51.042693+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.354,0.0,0.101,0.101,,on,-56,,kettle boil session 2,2026-06-02 23:24:51
2026-06-02 17:54:53.320904+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.354,0.0,0.101,0.101,,on,-56,,kettle boil session 2,2026-06-02 23:24:53
2026-06-02 17:54:55.591890+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.354,0.0,0.101,0.101,,on,-56,,kettle boil session 2,2026-06-02 23:24:55
2026-06-02 17:54:57.861851+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.354,0.0,0.101,0.101,,on,-55,,kettle boil session 2,2026-06-02 23:24:57
2026-06-02 17:55:00.139994+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.798,0.0,0.101,0.101,,on,-56,,kettle boil session 2,2026-06-02 23:25:00
2026-06-02 17:55:02.388410+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.798,0.0,0.101,0.101,,on,-56,,kettle boil session 2,2026-06-02 23:25:02
2026-06-02 17:55:04.635859+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.798,0.0,0.101,0.101,,on,-57,,kettle boil session 2,2026-06-02 23:25:04
2026-06-02 17:55:06.906598+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.798,0.0,0.101,0.101,,on,-56,,kettle boil session 2,2026-06-02 23:25:06
2026-06-02 17:55:09.182549+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.798,0.0,0.101,0.101,,on,-55,,kettle boil session 2,2026-06-02 23:25:09
2026-06-02 17:55:11.464044+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S002,S002,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.798,0.0,0.101,0.101,,on,-56,,kettle boil session 2,2026-06-02 23:25:11
2026-06-02 18:01:29.888880+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.976,0.0,0.101,0.101,,on,-56,,kettle boil session 3,2026-06-02 23:31:29
2026-06-02 18:01:32.160396+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.036,0.0,0.101,0.101,,on,-62,,kettle boil session 3,2026-06-02 23:31:32
2026-06-02 18:01:34.418521+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.036,0.0,0.101,0.101,,on,-57,,kettle boil session 3,2026-06-02 23:31:34
2026-06-02 18:01:36.696110+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.036,0.0,0.101,0.101,,on,-62,,kettle boil session 3,2026-06-02 23:31:36
2026-06-02 18:01:38.970315+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.036,0.0,0.101,0.101,,on,-60,,kettle boil session 3,2026-06-02 23:31:38
2026-06-02 18:01:41.203212+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,231.036,0.0,0.102,0.102,,on,-61,,kettle boil session 3,2026-06-02 23:31:41
2026-06-02 18:01:43.454088+00:00,1383.848,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,222.058,5.979,0.102,0.102,,on,-64,,kettle boil session 3,2026-06-02 23:31:43
2026-06-02 18:01:45.711587+00:00,1367.746,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,222.058,6.203,0.103,0.103,,on,-60,,kettle boil session 3,2026-06-02 23:31:45
2026-06-02 18:01:48.042960+00:00,1372.521,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.139,6.18,0.104,0.104,,on,-62,,kettle boil session 3,2026-06-02 23:31:48
2026-06-02 18:01:50.314889+00:00,1369.532,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.743,6.18,0.105,0.105,,on,-58,,kettle boil session 3,2026-06-02 23:31:50
2026-06-02 18:01:52.577159+00:00,1366.246,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.549,6.163,0.106,0.106,,on,-57,,kettle boil session 3,2026-06-02 23:31:52
2026-06-02 18:01:54.857279+00:00,1362.509,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.549,6.144,0.107,0.107,,on,-58,,kettle boil session 3,2026-06-02 23:31:54
2026-06-02 18:01:57.122284+00:00,1364.499,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.622,6.144,0.108,0.108,,on,-57,,kettle boil session 3,2026-06-02 23:31:57
2026-06-02 18:01:59.414956+00:00,1363.042,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.802,6.144,0.108,0.108,,on,-57,,kettle boil session 3,2026-06-02 23:31:59
2026-06-02 18:02:01.696486+00:00,1362.419,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.734,6.137,0.109,0.109,,on,-57,,kettle boil session 3,2026-06-02 23:32:01
2026-06-02 18:02:03.956017+00:00,1356.309,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.734,6.127,0.11,0.11,,on,-57,,kettle boil session 3,2026-06-02 23:32:03
2026-06-02 18:02:06.195852+00:00,1350.951,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.989,6.108,0.111,0.111,,on,-58,,kettle boil session 3,2026-06-02 23:32:06
2026-06-02 18:02:08.448809+00:00,1353.876,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.193,6.108,0.112,0.112,,on,-58,,kettle boil session 3,2026-06-02 23:32:08
2026-06-02 18:02:10.724775+00:00,1354.029,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.171,6.113,0.113,0.113,,on,-57,,kettle boil session 3,2026-06-02 23:32:10
2026-06-02 18:02:13.009417+00:00,1352.902,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.171,6.113,0.114,0.114,,on,-58,,kettle boil session 3,2026-06-02 23:32:13
2026-06-02 18:02:15.285588+00:00,1352.093,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.059,6.111,0.114,0.114,,on,-57,,kettle boil session 3,2026-06-02 23:32:15
2026-06-02 18:02:17.571548+00:00,1352.359,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.162,6.111,0.115,0.115,,on,-57,,kettle boil session 3,2026-06-02 23:32:17
2026-06-02 18:02:19.845135+00:00,1351.119,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.022,6.107,0.116,0.116,,on,-58,,kettle boil session 3,2026-06-02 23:32:19
2026-06-02 18:02:22.109654+00:00,1344.557,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.022,6.1,0.117,0.117,,on,-58,,kettle boil session 3,2026-06-02 23:32:22
2026-06-02 18:02:24.385089+00:00,1340.765,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,219.636,6.085,0.118,0.118,,on,-58,,kettle boil session 3,2026-06-02 23:32:24
2026-06-02 18:02:26.643287+00:00,1341.319,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.038,6.085,0.119,0.119,,on,-58,,kettle boil session 3,2026-06-02 23:32:26
2026-06-02 18:02:28.912679+00:00,1344.532,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.454,6.091,0.119,0.119,,on,-58,,kettle boil session 3,2026-06-02 23:32:28
2026-06-02 18:02:31.213297+00:00,1342.963,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.454,6.091,0.12,0.12,,on,-57,,kettle boil session 3,2026-06-02 23:32:31
2026-06-02 18:02:33.475945+00:00,1341.402,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.222,6.091,0.121,0.121,,on,-58,,kettle boil session 3,2026-06-02 23:32:33
2026-06-02 18:02:35.712061+00:00,1362.431,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.887,6.091,0.122,0.122,,on,-58,,kettle boil session 3,2026-06-02 23:32:35
2026-06-02 18:02:37.973800+00:00,1362.382,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.925,6.132,0.123,0.123,,on,-60,,kettle boil session 3,2026-06-02 23:32:37
2026-06-02 18:02:40.228232+00:00,1357.497,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.925,6.123,0.124,0.124,,on,-58,,kettle boil session 3,2026-06-02 23:32:40
2026-06-02 18:02:42.561699+00:00,1359.45,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.604,6.124,0.125,0.125,,on,-58,,kettle boil session 3,2026-06-02 23:32:42
2026-06-02 18:02:44.827045+00:00,1359.043,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.758,6.124,0.125,0.125,,on,-60,,kettle boil session 3,2026-06-02 23:32:44
2026-06-02 18:02:47.165956+00:00,1358.818,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.654,6.122,0.126,0.126,,on,-63,,kettle boil session 3,2026-06-02 23:32:47
2026-06-02 18:02:49.438676+00:00,1356.214,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.654,6.119,0.127,0.127,,on,-56,,kettle boil session 3,2026-06-02 23:32:49
2026-06-02 18:02:51.721146+00:00,1356.101,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.443,6.117,0.128,0.128,,on,-58,,kettle boil session 3,2026-06-02 23:32:51
2026-06-02 18:02:53.996860+00:00,1355.772,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.444,6.117,0.129,0.129,,on,-58,,kettle boil session 3,2026-06-02 23:32:53
2026-06-02 18:02:56.250813+00:00,1356.313,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.489,6.116,0.13,0.13,,on,-58,,kettle boil session 3,2026-06-02 23:32:56
2026-06-02 18:02:58.525004+00:00,1356.99,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.489,6.122,0.131,0.131,,on,-60,,kettle boil session 3,2026-06-02 23:32:58
2026-06-02 18:03:00.801540+00:00,1354.613,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.372,6.121,0.131,0.131,,on,-64,,kettle boil session 3,2026-06-02 23:33:00
2026-06-02 18:03:03.053076+00:00,1357.019,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.583,6.121,0.132,0.132,,on,-56,,kettle boil session 3,2026-06-02 23:33:03
2026-06-02 18:03:05.326251+00:00,1356.18,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.487,6.117,0.133,0.133,,on,-57,,kettle boil session 3,2026-06-02 23:33:05
2026-06-02 18:03:07.601558+00:00,1356.804,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.487,6.118,0.134,0.134,,on,-58,,kettle boil session 3,2026-06-02 23:33:07
2026-06-02 18:03:09.872806+00:00,1355.17,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.431,6.115,0.135,0.135,,on,-59,,kettle boil session 3,2026-06-02 23:33:09
2026-06-02 18:03:12.119575+00:00,1354.359,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.392,6.115,0.136,0.136,,on,-61,,kettle boil session 3,2026-06-02 23:33:12
2026-06-02 18:03:14.388530+00:00,1353.721,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.245,6.11,0.137,0.137,,on,-60,,kettle boil session 3,2026-06-02 23:33:14
2026-06-02 18:03:16.656993+00:00,1352.101,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.245,6.107,0.137,0.137,,on,-62,,kettle boil session 3,2026-06-02 23:33:16
2026-06-02 18:03:18.946154+00:00,1347.79,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.924,6.098,0.138,0.138,,on,-60,,kettle boil session 3,2026-06-02 23:33:18
2026-06-02 18:03:21.211163+00:00,1353.163,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.31,6.098,0.139,0.139,,on,-62,,kettle boil session 3,2026-06-02 23:33:21
2026-06-02 18:03:23.500021+00:00,1352.565,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.202,6.105,0.14,0.14,,on,-61,,kettle boil session 3,2026-06-02 23:33:23
2026-06-02 18:03:25.760206+00:00,1348.681,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.202,6.098,0.141,0.141,,on,-61,,kettle boil session 3,2026-06-02 23:33:25
2026-06-02 18:03:28.033900+00:00,1346.877,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.831,6.09,0.142,0.142,,on,-58,,kettle boil session 3,2026-06-02 23:33:28
2026-06-02 18:03:30.311049+00:00,1347.414,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.846,6.09,0.143,0.143,,on,-62,,kettle boil session 3,2026-06-02 23:33:30
2026-06-02 18:03:32.592971+00:00,1347.328,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.897,6.092,0.143,0.143,,on,-61,,kettle boil session 3,2026-06-02 23:33:32
2026-06-02 18:03:35.011942+00:00,1348.077,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.897,6.097,0.144,0.144,,on,-62,,kettle boil session 3,2026-06-02 23:33:35
2026-06-02 18:03:37.287061+00:00,1344.606,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.876,6.091,0.145,0.145,,on,-63,,kettle boil session 3,2026-06-02 23:33:37
2026-06-02 18:03:39.547277+00:00,1344.177,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.568,6.091,0.146,0.146,,on,-58,,kettle boil session 3,2026-06-02 23:33:39
2026-06-02 18:03:41.823611+00:00,1347.946,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.975,6.093,0.147,0.147,,on,-59,,kettle boil session 3,2026-06-02 23:33:41
2026-06-02 18:03:44.090230+00:00,1345.719,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.975,6.091,0.148,0.148,,on,-62,,kettle boil session 3,2026-06-02 23:33:44
2026-06-02 18:03:46.377644+00:00,1345.048,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,220.792,6.082,0.149,0.149,,on,-64,,kettle boil session 3,2026-06-02 23:33:46
2026-06-02 18:03:48.641422+00:00,1360.297,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.967,6.082,0.149,0.149,,on,-61,,kettle boil session 3,2026-06-02 23:33:48
2026-06-02 18:03:50.926940+00:00,1360.963,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,222.014,6.123,0.15,0.15,,on,-71,,kettle boil session 3,2026-06-02 23:33:50
2026-06-02 18:03:53.190523+00:00,1360.774,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,222.014,6.123,0.151,0.151,,on,-59,,kettle boil session 3,2026-06-02 23:33:53
2026-06-02 18:03:55.476967+00:00,1361.422,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.95,6.126,0.152,0.152,,on,-60,,kettle boil session 3,2026-06-02 23:33:55
2026-06-02 18:03:57.748304+00:00,1356.412,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.721,6.126,0.153,0.153,,on,-59,,kettle boil session 3,2026-06-02 23:33:57
2026-06-02 18:04:00.128376+00:00,1360.537,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.858,6.11,0.154,0.154,,on,-59,,kettle boil session 3,2026-06-02 23:34:00
2026-06-02 18:04:02.398254+00:00,1360.946,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.887,6.124,0.155,0.155,,on,-57,,kettle boil session 3,2026-06-02 23:34:02
2026-06-02 18:04:04.666874+00:00,1360.275,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.887,6.123,0.156,0.156,,on,-62,,kettle boil session 3,2026-06-02 23:34:04
2026-06-02 18:04:06.943430+00:00,1361.025,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.905,6.125,0.156,0.156,,on,-62,,kettle boil session 3,2026-06-02 23:34:06
2026-06-02 18:04:09.210311+00:00,1362.552,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,221.908,6.125,0.157,0.157,,on,-62,,kettle boil session 3,2026-06-02 23:34:09
2026-06-02 18:04:11.580796+00:00,1362.452,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,223.934,6.133,0.158,0.158,,on,-64,,kettle boil session 3,2026-06-02 23:34:11
2026-06-02 18:04:13.832911+00:00,1362.452,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,223.934,0.0,0.158,0.158,,on,-59,,kettle boil session 3,2026-06-02 23:34:13
2026-06-02 18:04:16.159847+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,230.93,0.0,0.158,0.158,,on,-59,,kettle boil session 3,2026-06-02 23:34:16
2026-06-02 18:04:18.496562+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,230.93,0.0,0.158,0.158,,on,-61,,kettle boil session 3,2026-06-02 23:34:18
2026-06-02 18:04:20.791478+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,230.93,0.0,0.158,0.158,,on,-57,,kettle boil session 3,2026-06-02 23:34:20
2026-06-02 18:04:23.066095+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,230.93,0.0,0.158,0.158,,on,-60,,kettle boil session 3,2026-06-02 23:34:23
2026-06-02 18:04:25.330670+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,230.93,0.0,0.158,0.158,,on,-62,,kettle boil session 3,2026-06-02 23:34:25
2026-06-02 18:04:27.596557+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,230.93,0.0,0.158,0.158,,on,-63,,kettle boil session 3,2026-06-02 23:34:27
2026-06-02 18:04:29.859674+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,230.357,0.0,0.158,0.158,,on,-59,,kettle boil session 3,2026-06-02 23:34:29
2026-06-02 18:04:32.139769+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,230.357,0.0,0.158,0.158,,on,-62,,kettle boil session 3,2026-06-02 23:34:32
2026-06-02 18:04:34.408253+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,230.357,0.0,0.158,0.158,,on,-61,,kettle boil session 3,2026-06-02 23:34:34
2026-06-02 18:04:36.801087+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,230.357,0.0,0.158,0.158,,on,-69,,kettle boil session 3,2026-06-02 23:34:36
2026-06-02 18:04:39.047057+00:00,0.0,electric_kettle,alaina_plug4_kettle_boil_2026-06-02_S003,S003,boil,2.0,Alaina,plug_4,NW_P4_Alaina,P110,230.357,0.0,0.158,0.158,,on,-65,,kettle boil session 3,2026-06-02 23:34:39
