mean_power,max_power,min_power,median_power,p10_power,p25_power,p75_power,p90_power,power_delta,std_power,steady_state_w,active_mean_power,active_max_power,on_fraction,zero_fraction,high_power_fraction,very_high_power_fraction,transition_count,mean_abs_step,max_step_up,max_step_down,rise_time_s,duration_s,sample_interval_median_s,energy_kwh_est,mean_voltage,std_voltage,mean_current,max_current,is_cyclic,appliance_label
75.02749999999999,75.143,74.817,75.054,74.911,75.01225,75.0875,75.1175,0.3260000000000076,0.10369948569464478,75.10849999999999,75.02749999999999,75.143,1.0,0.0,0.0,0.0,0,0.098599999999999,0.06900000000000261,0.1880000000000024,15.846255000000001,26.450524,5.282085,0.0006613360083027777,235.84366666666665,0.0974536927069648,0.5468333333333334,0.549,0,fridge
74.93733333333331,75.143,74.809,74.925,74.81299999999999,74.83274999999999,74.99625,75.074,0.3340000000000032,0.1170337083446017,74.89349999999999,74.93733333333331,75.143,1.0,0.0,0.0,0.0,0,0.12800000000000294,0.1530000000000058,0.1880000000000024,0.0,26.48412,5.297938,0.0006615751341180555,235.912,0.11303096920756044,0.5448333333333334,0.549,0,fridge
74.8522,74.97,74.753,74.849,74.7754,74.809,74.88,74.934,0.21699999999999875,0.07261790412838923,74.88,74.8522,74.97,1.0,0.0,0.0,0.0,0,0.07425000000000281,0.04000000000000625,0.09600000000000364,0.0,22.30708,5.573304500000001,0.0005796890052808334,235.97899999999998,0.08742310907305839,0.5442,0.546,0,fridge
74.71860000000001,74.849,74.61,74.728,74.6272,74.653,74.753,74.81060000000001,0.23900000000000432,0.08291344884878477,74.753,74.71860000000001,74.849,1.0,0.0,0.0,0.0,0,0.07050000000000267,0.043000000000006366,0.117999999999995,0.0,22.066443,5.4489149999999995,0.0005710994664050001,235.97959999999998,0.06012187621822841,0.5454000000000001,0.546,0,fridge
74.61066666666666,74.728,74.466,74.6215,74.52,74.583,74.648,74.6905,0.26200000000000045,0.07992844021720742,74.6135,74.61066666666666,74.728,1.0,0.0,0.0,0.0,0,0.09320000000000164,0.0589999999999975,0.1670000000000016,0.0,26.407446,5.269017,0.0006565006987000001,235.92566666666667,0.08623353304962694,0.5446666666666667,0.546,1,fridge
74.53333333333333,74.633,74.421,74.54650000000001,74.4435,74.47925,74.58375000000001,74.61,0.21199999999998909,0.07283009146102985,74.5265,74.53333333333333,74.633,1.0,0.0,0.0,0.0,0,0.10260000000000105,0.12100000000000932,0.1670000000000016,5.274031,26.411749,5.274031,0.0006560132760599999,235.948,0.08844018694386489,0.5436666666666667,0.545,0,fridge
74.45816666666667,74.587,74.389,74.427,74.3945,74.40525000000001,74.4975,74.553,0.1980000000000075,0.07127509304721383,74.41050000000001,74.45816666666667,74.587,1.0,0.0,0.0,0.0,0,0.04840000000000373,0.04400000000001114,0.09799999999999898,0.0,26.360944,5.259029,0.0006539894055725001,236.01316666666665,0.06981980775937156,0.5436666666666667,0.545,0,fridge
74.3804,74.433,74.266,74.4,74.3152,74.389,74.414,74.42540000000001,0.1670000000000016,0.05906132406236717,74.389,74.3804,74.433,1.0,0.0,0.0,0.0,0,0.055500000000005656,0.04400000000001114,0.14799999999999613,10.553476,21.105393,5.276738,0.0005450862291080556,236.06660000000002,0.07515743476196914,0.543,0.545,0,fridge
74.2856,74.414,74.163,74.266,74.1838,74.215,74.37,74.3964,0.2510000000000048,0.09381812191682506,74.266,74.2856,74.414,1.0,0.0,0.0,0.0,0,0.14025000000000176,0.15500000000000114,0.20700000000000784,0.0,21.365466,5.27838,0.0005497997855941667,236.06840000000003,0.05872852799108504,0.5398000000000001,0.543,0,fridge
74.21650000000001,74.37,74.136,74.20750000000001,74.14949999999999,74.17375,74.21350000000001,74.2925,0.23400000000000887,0.07424452841792713,74.14949999999999,74.21650000000001,74.37,1.0,0.0,0.0,0.0,0,0.09240000000000351,0.15500000000000114,0.20700000000000784,5.269568,26.62338,5.269568,0.0006575073144788889,236.0233333333333,0.08991044927531126,0.5388333333333334,0.54,0,fridge
