timestamp_utc,timestamp_local,team_member,plug_id,plug_alias,plug_model,appliance,session_id,mode,sample_interval_sec,power_w,voltage_v,current_a,energy_today_kwh,energy_this_month_kwh,energy_total_kwh,state,rssi,signal_level,notes
2026-06-03T10:46:55.978736+00:00,2026-06-03 16:16:55,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,0.0,241.136,0.0,0.038,0.038,,on,-20,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:47:01.255601+00:00,2026-06-03 16:17:01,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,0.0,242.064,0.0,0.038,0.038,,on,-22,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:47:06.535873+00:00,2026-06-03 16:17:06,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,0.0,242.064,0.0,0.038,0.038,,on,-20,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:47:11.799239+00:00,2026-06-03 16:17:11,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,0.0,242.064,0.0,0.038,0.038,,on,-23,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:47:17.085685+00:00,2026-06-03 16:17:17,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,0.0,241.271,0.0,0.038,0.038,,on,-31,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:47:22.364322+00:00,2026-06-03 16:17:22,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,0.0,241.271,0.002,0.038,0.038,,on,-25,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:47:27.643273+00:00,2026-06-03 16:17:27,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,80.032,241.414,0.393,0.038,0.038,,on,-25,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:47:32.930351+00:00,2026-06-03 16:17:32,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,71.374,241.386,0.301,0.038,0.038,,on,-24,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:47:38.207437+00:00,2026-06-03 16:17:38,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,71.106,240.941,0.3,0.038,0.038,,on,-27,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:47:43.483196+00:00,2026-06-03 16:17:43,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,71.217,241.278,0.3,0.038,0.038,,on,-25,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:47:48.758625+00:00,2026-06-03 16:17:48,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,71.082,241.281,0.3,0.038,0.038,,on,-23,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:47:54.041369+00:00,2026-06-03 16:17:54,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,70.575,240.151,0.298,0.039,0.039,,on,-33,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:47:59.332295+00:00,2026-06-03 16:17:59,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,70.668,240.461,0.298,0.039,0.039,,on,-26,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:48:04.620526+00:00,2026-06-03 16:18:04,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,70.684,240.524,0.298,0.039,0.039,,on,-26,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:48:09.936811+00:00,2026-06-03 16:18:09,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,70.138,239.899,0.296,0.039,0.039,,on,-26,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:48:15.209790+00:00,2026-06-03 16:18:15,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,70.012,239.464,0.297,0.039,0.039,,on,-25,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:48:20.478111+00:00,2026-06-03 16:18:20,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,70.354,240.004,0.296,0.039,0.039,,on,-27,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:48:25.764228+00:00,2026-06-03 16:18:25,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,70.403,239.957,0.298,0.039,0.039,,on,-26,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:48:31.025121+00:00,2026-06-03 16:18:31,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,70.359,240.133,0.298,0.039,0.039,,on,-26,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:48:36.301155+00:00,2026-06-03 16:18:36,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,68.851,237.237,0.294,0.039,0.039,,on,-25,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:48:41.633346+00:00,2026-06-03 16:18:41,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,69.277,237.737,0.295,0.039,0.039,,on,-25,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:48:46.898559+00:00,2026-06-03 16:18:46,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,68.833,237.553,0.294,0.04,0.04,,on,-27,,"table fan speed 3, connected through adapter plug, 15 min recording"
2026-06-03T10:48:52.175307+00:00,2026-06-03 16:18:52,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S006,speed_3,5.0,68.717,236.981,0.293,0.04,0.04,,on,-26,,"table fan speed 3, connected through adapter plug, 15 min recording"
