timestamp_utc,timestamp_local,team_member,plug_id,plug_alias,plug_model,appliance,session_id,mode,sample_interval_sec,power_w,voltage_v,current_a,energy_today_kwh,energy_this_month_kwh,energy_total_kwh,state,rssi,signal_level,notes
2026-06-10T09:49:04.329745+00:00,2026-06-10 15:19:04,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,0.0,244.815,0.0,0.026,0.081,,on,-18,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:49:09.603300+00:00,2026-06-10 15:19:09,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,0.0,244.455,0.0,0.026,0.081,,on,-17,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:49:14.878750+00:00,2026-06-10 15:19:14,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,0.0,244.455,0.0,0.026,0.081,,on,-17,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:49:20.253350+00:00,2026-06-10 15:19:20,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,0.0,244.455,0.001,0.026,0.081,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:49:25.512165+00:00,2026-06-10 15:19:25,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,113.407,242.65,0.475,0.026,0.081,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:49:30.781402+00:00,2026-06-10 15:19:30,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,109.356,243.64,0.465,0.026,0.082,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:49:36.070699+00:00,2026-06-10 15:19:36,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,109.307,243.566,0.465,0.026,0.082,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:49:41.352039+00:00,2026-06-10 15:19:41,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,109.638,243.184,0.466,0.027,0.082,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:49:46.628600+00:00,2026-06-10 15:19:46,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,109.936,243.478,0.466,0.027,0.082,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:49:51.915938+00:00,2026-06-10 15:19:51,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,109.741,244.5,0.464,0.027,0.082,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:49:57.193635+00:00,2026-06-10 15:19:57,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,109.867,244.666,0.465,0.027,0.082,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:50:02.451053+00:00,2026-06-10 15:20:02,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,108.588,243.415,0.463,0.027,0.083,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:50:07.729784+00:00,2026-06-10 15:20:07,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,108.718,243.53,0.463,0.027,0.083,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:50:13.012273+00:00,2026-06-10 15:20:13,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,109.242,244.768,0.46,0.028,0.083,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:50:18.290371+00:00,2026-06-10 15:20:18,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,109.008,244.816,0.462,0.028,0.083,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:50:23.588784+00:00,2026-06-10 15:20:23,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,108.405,244.67,0.459,0.028,0.083,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:50:28.874373+00:00,2026-06-10 15:20:28,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,107.944,243.51,0.46,0.028,0.083,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:50:34.133127+00:00,2026-06-10 15:20:34,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,108.651,244.041,0.459,0.028,0.084,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:50:39.401657+00:00,2026-06-10 15:20:39,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,108.507,244.014,0.46,0.028,0.084,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:50:44.797374+00:00,2026-06-10 15:20:44,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,108.044,243.13,0.459,0.029,0.084,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:50:50.079886+00:00,2026-06-10 15:20:50,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,107.741,243.487,0.458,0.029,0.084,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:50:55.345447+00:00,2026-06-10 15:20:55,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,108.445,244.17,0.46,0.029,0.084,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:51:00.607915+00:00,2026-06-10 15:21:00,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,108.117,244.095,0.459,0.029,0.084,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:51:05.884113+00:00,2026-06-10 15:21:05,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,107.863,244.138,0.459,0.029,0.085,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:51:11.173649+00:00,2026-06-10 15:21:11,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,107.587,243.485,0.459,0.029,0.085,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:51:16.450068+00:00,2026-06-10 15:21:16,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,108.906,243.485,0.461,0.029,0.085,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:51:21.710052+00:00,2026-06-10 15:21:21,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,108.124,244.077,0.458,0.03,0.085,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:51:26.988955+00:00,2026-06-10 15:21:26,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,107.948,243.104,0.461,0.03,0.085,,on,-16,,"table fan speed 2, connected through adapter plug, second 15 min recording"
2026-06-10T09:51:32.266186+00:00,2026-06-10 15:21:32,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S008,speed_2,5.0,107.497,243.238,0.459,0.03,0.085,,on,-17,,"table fan speed 2, connected through adapter plug, second 15 min recording"
