timestamp_utc,timestamp_local,team_member,plug_id,plug_alias,plug_model,appliance,session_id,mode,sample_interval_sec,power_w,voltage_v,current_a,energy_today_kwh,energy_this_month_kwh,energy_total_kwh,state,rssi,signal_level,notes
2026-06-09T10:27:49.062056+00:00,2026-06-09 15:57:49,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,0.0,236.929,0.013,0.004,2.008,,on,-74,,44 minute wash cycle run 3
2026-06-09T10:27:54.354599+00:00,2026-06-09 15:57:54,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,0.0,236.937,0.028,0.004,2.008,,on,-67,,44 minute wash cycle run 3
2026-06-09T10:27:59.678093+00:00,2026-06-09 15:57:59,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,0.0,236.954,0.022,0.004,2.008,,on,-68,,44 minute wash cycle run 3
2026-06-09T10:28:04.948697+00:00,2026-06-09 15:58:04,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,0.0,236.978,0.023,0.004,2.008,,on,-68,,44 minute wash cycle run 3
2026-06-09T10:28:10.207152+00:00,2026-06-09 15:58:10,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,0.0,237.023,0.018,0.004,2.008,,on,-65,,44 minute wash cycle run 3
2026-06-09T10:28:15.528419+00:00,2026-06-09 15:58:15,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,0.0,236.993,0.032,0.004,2.008,,on,-69,,44 minute wash cycle run 3
2026-06-09T10:28:20.806330+00:00,2026-06-09 15:58:20,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,0.0,236.927,0.012,0.004,2.008,,on,-66,,44 minute wash cycle run 3
2026-06-09T10:28:26.066140+00:00,2026-06-09 15:58:26,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,0.0,237.002,0.014,0.004,2.008,,on,-64,,44 minute wash cycle run 3
2026-06-09T10:28:31.336510+00:00,2026-06-09 15:58:31,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,0.0,237.034,0.021,0.004,2.008,,on,-67,,44 minute wash cycle run 3
2026-06-09T10:28:36.622796+00:00,2026-06-09 15:58:36,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,0.0,236.991,0.026,0.004,2.008,,on,-66,,44 minute wash cycle run 3
2026-06-09T10:28:41.894155+00:00,2026-06-09 15:58:41,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,1.65,237.024,0.053,0.004,2.008,,on,-68,,44 minute wash cycle run 3
2026-06-09T10:28:47.157292+00:00,2026-06-09 15:58:47,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,2.055,236.986,0.045,0.004,2.008,,on,-65,,44 minute wash cycle run 3
2026-06-09T10:28:52.439038+00:00,2026-06-09 15:58:52,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,2.172,237.055,0.044,0.004,2.008,,on,-67,,44 minute wash cycle run 3
2026-06-09T10:28:57.860030+00:00,2026-06-09 15:58:57,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,13.511,237.222,0.103,0.004,2.008,,on,-65,,44 minute wash cycle run 3
2026-06-09T10:29:03.471802+00:00,2026-06-09 15:59:03,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,4.202,237.198,0.044,0.004,2.008,,on,-65,,44 minute wash cycle run 3
2026-06-09T10:29:08.785967+00:00,2026-06-09 15:59:08,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,8.719,237.18,0.044,0.004,2.008,,on,-66,,44 minute wash cycle run 3
2026-06-09T10:29:14.437776+00:00,2026-06-09 15:59:14,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,2.619,237.034,0.045,0.004,2.008,,on,-64,,44 minute wash cycle run 3
2026-06-09T10:29:22.050427+00:00,2026-06-09 15:59:22,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,8.834,236.976,0.044,0.004,2.008,,on,-64,,44 minute wash cycle run 3
2026-06-09T10:29:28.163323+00:00,2026-06-09 15:59:28,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,8.765,237.072,0.044,0.004,2.008,,on,-65,,44 minute wash cycle run 3
2026-06-09T10:29:33.689141+00:00,2026-06-09 15:59:33,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,8.824,236.867,0.044,0.004,2.008,,on,-65,,44 minute wash cycle run 3
2026-06-09T10:29:39.499645+00:00,2026-06-09 15:59:39,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,8.77,237.005,0.044,0.004,2.008,,on,-66,,44 minute wash cycle run 3
2026-06-09T10:29:44.944380+00:00,2026-06-09 15:59:44,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,8.788,237.008,0.044,0.004,2.008,,on,-64,,44 minute wash cycle run 3
2026-06-09T10:29:50.247415+00:00,2026-06-09 15:59:50,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,8.76,236.915,0.044,0.004,2.008,,on,-67,,44 minute wash cycle run 3
2026-06-09T10:29:55.862640+00:00,2026-06-09 15:59:55,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,8.729,237.143,0.044,0.004,2.008,,on,-65,,44 minute wash cycle run 3
2026-06-09T10:30:01.616231+00:00,2026-06-09 16:00:01,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,138.094,236.487,2.6,0.004,2.008,,on,-64,,44 minute wash cycle run 3
2026-06-09T10:30:06.863664+00:00,2026-06-09 16:00:06,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,63.187,236.783,1.386,0.004,2.008,,on,-64,,44 minute wash cycle run 3
2026-06-09T10:30:12.200013+00:00,2026-06-09 16:00:12,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,2.659,237.107,0.046,0.004,2.008,,on,-64,,44 minute wash cycle run 3
2026-06-09T10:30:17.621262+00:00,2026-06-09 16:00:17,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,93.813,236.984,0.045,0.004,2.008,,on,-66,,44 minute wash cycle run 3
2026-06-09T10:30:22.928592+00:00,2026-06-09 16:00:22,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,127.952,236.832,1.487,0.005,2.008,,on,-63,,44 minute wash cycle run 3
2026-06-09T10:30:28.651617+00:00,2026-06-09 16:00:28,Abel,plug_2,NW_P2_Abel,P110,washing_machine,bf4f42d1,normal_wash,5.0,70.75,236.74,2.146,0.005,2.008,,on,-64,,44 minute wash cycle run 3
