timestamp_utc,timestamp_local,team_member,plug_id,plug_alias,plug_model,appliance,session_id,mode,sample_interval_sec,power_w,voltage_v,current_a,energy_today_kwh,energy_this_month_kwh,energy_total_kwh,state,rssi,signal_level,notes
2026-06-02T18:01:29.888880+00:00,2026-06-02 23:31:29,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,0.0,231.976,0.0,0.101,0.101,,on,-56,,kettle boil session 3
2026-06-02T18:01:32.160396+00:00,2026-06-02 23:31:32,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,0.0,231.036,0.0,0.101,0.101,,on,-62,,kettle boil session 3
2026-06-02T18:01:34.418521+00:00,2026-06-02 23:31:34,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,0.0,231.036,0.0,0.101,0.101,,on,-57,,kettle boil session 3
2026-06-02T18:01:36.696110+00:00,2026-06-02 23:31:36,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,0.0,231.036,0.0,0.101,0.101,,on,-62,,kettle boil session 3
2026-06-02T18:01:38.970315+00:00,2026-06-02 23:31:38,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,0.0,231.036,0.0,0.101,0.101,,on,-60,,kettle boil session 3
2026-06-02T18:01:41.203212+00:00,2026-06-02 23:31:41,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,0.0,231.036,0.0,0.102,0.102,,on,-61,,kettle boil session 3
2026-06-02T18:01:43.454088+00:00,2026-06-02 23:31:43,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1383.848,222.058,5.979,0.102,0.102,,on,-64,,kettle boil session 3
2026-06-02T18:01:45.711587+00:00,2026-06-02 23:31:45,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1367.746,222.058,6.203,0.103,0.103,,on,-60,,kettle boil session 3
2026-06-02T18:01:48.042960+00:00,2026-06-02 23:31:48,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1372.521,221.139,6.18,0.104,0.104,,on,-62,,kettle boil session 3
2026-06-02T18:01:50.314889+00:00,2026-06-02 23:31:50,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1369.532,221.743,6.18,0.105,0.105,,on,-58,,kettle boil session 3
2026-06-02T18:01:52.577159+00:00,2026-06-02 23:31:52,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1366.246,221.549,6.163,0.106,0.106,,on,-57,,kettle boil session 3
2026-06-02T18:01:54.857279+00:00,2026-06-02 23:31:54,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1362.509,221.549,6.144,0.107,0.107,,on,-58,,kettle boil session 3
2026-06-02T18:01:57.122284+00:00,2026-06-02 23:31:57,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1364.499,221.622,6.144,0.108,0.108,,on,-57,,kettle boil session 3
2026-06-02T18:01:59.414956+00:00,2026-06-02 23:31:59,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1363.042,221.802,6.144,0.108,0.108,,on,-57,,kettle boil session 3
2026-06-02T18:02:01.696486+00:00,2026-06-02 23:32:01,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1362.419,221.734,6.137,0.109,0.109,,on,-57,,kettle boil session 3
2026-06-02T18:02:03.956017+00:00,2026-06-02 23:32:03,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1356.309,221.734,6.127,0.11,0.11,,on,-57,,kettle boil session 3
2026-06-02T18:02:06.195852+00:00,2026-06-02 23:32:06,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1350.951,220.989,6.108,0.111,0.111,,on,-58,,kettle boil session 3
2026-06-02T18:02:08.448809+00:00,2026-06-02 23:32:08,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1353.876,221.193,6.108,0.112,0.112,,on,-58,,kettle boil session 3
2026-06-02T18:02:10.724775+00:00,2026-06-02 23:32:10,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1354.029,221.171,6.113,0.113,0.113,,on,-57,,kettle boil session 3
2026-06-02T18:02:13.009417+00:00,2026-06-02 23:32:13,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1352.902,221.171,6.113,0.114,0.114,,on,-58,,kettle boil session 3
2026-06-02T18:02:15.285588+00:00,2026-06-02 23:32:15,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1352.093,221.059,6.111,0.114,0.114,,on,-57,,kettle boil session 3
2026-06-02T18:02:17.571548+00:00,2026-06-02 23:32:17,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1352.359,221.162,6.111,0.115,0.115,,on,-57,,kettle boil session 3
2026-06-02T18:02:19.845135+00:00,2026-06-02 23:32:19,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1351.119,221.022,6.107,0.116,0.116,,on,-58,,kettle boil session 3
2026-06-02T18:02:22.109654+00:00,2026-06-02 23:32:22,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1344.557,221.022,6.1,0.117,0.117,,on,-58,,kettle boil session 3
2026-06-02T18:02:24.385089+00:00,2026-06-02 23:32:24,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1340.765,219.636,6.085,0.118,0.118,,on,-58,,kettle boil session 3
2026-06-02T18:02:26.643287+00:00,2026-06-02 23:32:26,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1341.319,220.038,6.085,0.119,0.119,,on,-58,,kettle boil session 3
2026-06-02T18:02:28.912679+00:00,2026-06-02 23:32:28,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1344.532,220.454,6.091,0.119,0.119,,on,-58,,kettle boil session 3
2026-06-02T18:02:31.213297+00:00,2026-06-02 23:32:31,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1342.963,220.454,6.091,0.12,0.12,,on,-57,,kettle boil session 3
2026-06-02T18:02:33.475945+00:00,2026-06-02 23:32:33,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1341.402,220.222,6.091,0.121,0.121,,on,-58,,kettle boil session 3
2026-06-02T18:02:35.712061+00:00,2026-06-02 23:32:35,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1362.431,221.887,6.091,0.122,0.122,,on,-58,,kettle boil session 3
2026-06-02T18:02:37.973800+00:00,2026-06-02 23:32:37,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1362.382,221.925,6.132,0.123,0.123,,on,-60,,kettle boil session 3
2026-06-02T18:02:40.228232+00:00,2026-06-02 23:32:40,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1357.497,221.925,6.123,0.124,0.124,,on,-58,,kettle boil session 3
2026-06-02T18:02:42.561699+00:00,2026-06-02 23:32:42,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1359.45,221.604,6.124,0.125,0.125,,on,-58,,kettle boil session 3
2026-06-02T18:02:44.827045+00:00,2026-06-02 23:32:44,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1359.043,221.758,6.124,0.125,0.125,,on,-60,,kettle boil session 3
2026-06-02T18:02:47.165956+00:00,2026-06-02 23:32:47,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1358.818,221.654,6.122,0.126,0.126,,on,-63,,kettle boil session 3
2026-06-02T18:02:49.438676+00:00,2026-06-02 23:32:49,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1356.214,221.654,6.119,0.127,0.127,,on,-56,,kettle boil session 3
2026-06-02T18:02:51.721146+00:00,2026-06-02 23:32:51,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1356.101,221.443,6.117,0.128,0.128,,on,-58,,kettle boil session 3
2026-06-02T18:02:53.996860+00:00,2026-06-02 23:32:53,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1355.772,221.444,6.117,0.129,0.129,,on,-58,,kettle boil session 3
2026-06-02T18:02:56.250813+00:00,2026-06-02 23:32:56,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1356.313,221.489,6.116,0.13,0.13,,on,-58,,kettle boil session 3
2026-06-02T18:02:58.525004+00:00,2026-06-02 23:32:58,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1356.99,221.489,6.122,0.131,0.131,,on,-60,,kettle boil session 3
2026-06-02T18:03:00.801540+00:00,2026-06-02 23:33:00,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1354.613,221.372,6.121,0.131,0.131,,on,-64,,kettle boil session 3
2026-06-02T18:03:03.053076+00:00,2026-06-02 23:33:03,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1357.019,221.583,6.121,0.132,0.132,,on,-56,,kettle boil session 3
2026-06-02T18:03:05.326251+00:00,2026-06-02 23:33:05,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1356.18,221.487,6.117,0.133,0.133,,on,-57,,kettle boil session 3
2026-06-02T18:03:07.601558+00:00,2026-06-02 23:33:07,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1356.804,221.487,6.118,0.134,0.134,,on,-58,,kettle boil session 3
2026-06-02T18:03:09.872806+00:00,2026-06-02 23:33:09,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1355.17,221.431,6.115,0.135,0.135,,on,-59,,kettle boil session 3
2026-06-02T18:03:12.119575+00:00,2026-06-02 23:33:12,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1354.359,221.392,6.115,0.136,0.136,,on,-61,,kettle boil session 3
2026-06-02T18:03:14.388530+00:00,2026-06-02 23:33:14,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1353.721,221.245,6.11,0.137,0.137,,on,-60,,kettle boil session 3
2026-06-02T18:03:16.656993+00:00,2026-06-02 23:33:16,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1352.101,221.245,6.107,0.137,0.137,,on,-62,,kettle boil session 3
2026-06-02T18:03:18.946154+00:00,2026-06-02 23:33:18,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1347.79,220.924,6.098,0.138,0.138,,on,-60,,kettle boil session 3
2026-06-02T18:03:21.211163+00:00,2026-06-02 23:33:21,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1353.163,221.31,6.098,0.139,0.139,,on,-62,,kettle boil session 3
2026-06-02T18:03:23.500021+00:00,2026-06-02 23:33:23,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1352.565,221.202,6.105,0.14,0.14,,on,-61,,kettle boil session 3
2026-06-02T18:03:25.760206+00:00,2026-06-02 23:33:25,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1348.681,221.202,6.098,0.141,0.141,,on,-61,,kettle boil session 3
2026-06-02T18:03:28.033900+00:00,2026-06-02 23:33:28,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1346.877,220.831,6.09,0.142,0.142,,on,-58,,kettle boil session 3
2026-06-02T18:03:30.311049+00:00,2026-06-02 23:33:30,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1347.414,220.846,6.09,0.143,0.143,,on,-62,,kettle boil session 3
2026-06-02T18:03:32.592971+00:00,2026-06-02 23:33:32,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1347.328,220.897,6.092,0.143,0.143,,on,-61,,kettle boil session 3
2026-06-02T18:03:35.011942+00:00,2026-06-02 23:33:35,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1348.077,220.897,6.097,0.144,0.144,,on,-62,,kettle boil session 3
2026-06-02T18:03:37.287061+00:00,2026-06-02 23:33:37,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1344.606,220.876,6.091,0.145,0.145,,on,-63,,kettle boil session 3
2026-06-02T18:03:39.547277+00:00,2026-06-02 23:33:39,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1344.177,220.568,6.091,0.146,0.146,,on,-58,,kettle boil session 3
2026-06-02T18:03:41.823611+00:00,2026-06-02 23:33:41,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1347.946,220.975,6.093,0.147,0.147,,on,-59,,kettle boil session 3
2026-06-02T18:03:44.090230+00:00,2026-06-02 23:33:44,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1345.719,220.975,6.091,0.148,0.148,,on,-62,,kettle boil session 3
2026-06-02T18:03:46.377644+00:00,2026-06-02 23:33:46,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1345.048,220.792,6.082,0.149,0.149,,on,-64,,kettle boil session 3
2026-06-02T18:03:48.641422+00:00,2026-06-02 23:33:48,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1360.297,221.967,6.082,0.149,0.149,,on,-61,,kettle boil session 3
2026-06-02T18:03:50.926940+00:00,2026-06-02 23:33:50,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1360.963,222.014,6.123,0.15,0.15,,on,-71,,kettle boil session 3
2026-06-02T18:03:53.190523+00:00,2026-06-02 23:33:53,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1360.774,222.014,6.123,0.151,0.151,,on,-59,,kettle boil session 3
2026-06-02T18:03:55.476967+00:00,2026-06-02 23:33:55,Alaina,plug_4,NW_P4_Alaina,P110,kettle,S003,boil,2.0,1361.422,221.95,6.126,0.152,0.152,,on,-60,,kettle boil session 3
