timestamp_utc,timestamp_local,team_member,plug_id,plug_alias,plug_model,appliance,session_id,mode,sample_interval_sec,power_w,voltage_v,current_a,energy_today_kwh,energy_this_month_kwh,energy_total_kwh,state,rssi,signal_level,notes
2026-06-03T07:42:59.062260+00:00,2026-06-03 13:12:59,Abel,plug_2,NW_P2_Abel,P110,washing_machine,adeac0d9,normal_wash,5.0,1.367,238.337,0.043,1.218,1.697,,on,-70,,44 minute wash cycle
2026-06-03T07:43:04.327670+00:00,2026-06-03 13:13:04,Abel,plug_2,NW_P2_Abel,P110,washing_machine,adeac0d9,normal_wash,5.0,1.338,238.326,0.043,1.218,1.697,,on,-67,,44 minute wash cycle
2026-06-03T07:43:09.621720+00:00,2026-06-03 13:13:09,Abel,plug_2,NW_P2_Abel,P110,washing_machine,adeac0d9,normal_wash,5.0,1.356,238.265,0.043,1.218,1.697,,on,-66,,44 minute wash cycle
2026-06-03T07:43:14.891893+00:00,2026-06-03 13:13:14,Abel,plug_2,NW_P2_Abel,P110,washing_machine,adeac0d9,normal_wash,5.0,1.4,238.185,0.043,1.218,1.697,,on,-71,,44 minute wash cycle
2026-06-03T07:43:20.139331+00:00,2026-06-03 13:13:20,Abel,plug_2,NW_P2_Abel,P110,washing_machine,adeac0d9,normal_wash,5.0,1.4,238.249,0.043,1.218,1.697,,on,-69,,44 minute wash cycle
2026-06-03T07:43:25.388879+00:00,2026-06-03 13:13:25,Abel,plug_2,NW_P2_Abel,P110,washing_machine,adeac0d9,normal_wash,5.0,1.345,238.166,0.043,1.218,1.697,,on,-70,,44 minute wash cycle
2026-06-03T07:43:30.677783+00:00,2026-06-03 13:13:30,Abel,plug_2,NW_P2_Abel,P110,washing_machine,adeac0d9,normal_wash,5.0,1.375,238.19,0.043,1.218,1.697,,on,-69,,44 minute wash cycle
2026-06-03T07:43:35.947779+00:00,2026-06-03 13:13:35,Abel,plug_2,NW_P2_Abel,P110,washing_machine,adeac0d9,normal_wash,5.0,1.397,238.11,0.043,1.218,1.697,,on,-68,,44 minute wash cycle
2026-06-03T07:43:41.223100+00:00,2026-06-03 13:13:41,Abel,plug_2,NW_P2_Abel,P110,washing_machine,adeac0d9,normal_wash,5.0,1.31,238.08,0.043,1.218,1.697,,on,-68,,44 minute wash cycle
2026-06-03T07:43:46.498042+00:00,2026-06-03 13:13:46,Abel,plug_2,NW_P2_Abel,P110,washing_machine,adeac0d9,normal_wash,5.0,1.32,238.0,0.043,1.218,1.697,,on,-68,,44 minute wash cycle
2026-06-03T07:43:51.746432+00:00,2026-06-03 13:13:51,Abel,plug_2,NW_P2_Abel,P110,washing_machine,adeac0d9,normal_wash,5.0,1.343,237.443,0.042,1.218,1.697,,on,-69,,44 minute wash cycle
