timestamp_utc,timestamp_local,team_member,plug_id,plug_alias,plug_model,appliance,session_id,mode,sample_interval_sec,power_w,voltage_v,current_a,energy_today_kwh,energy_this_month_kwh,energy_total_kwh,state,rssi,signal_level,notes
2026-06-11T07:58:23.304746+00:00,2026-06-11 13:28:23,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,2.521,238.573,0.046,0.004,2.125,,on,-63,,15 minute super quick wash cycle 2
2026-06-11T07:58:28.581429+00:00,2026-06-11 13:28:28,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,2.224,238.586,0.045,0.004,2.125,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T07:58:33.897121+00:00,2026-06-11 13:28:33,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,2.418,238.605,0.045,0.004,2.125,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T07:58:39.161136+00:00,2026-06-11 13:28:39,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,2.234,238.522,0.045,0.004,2.125,,on,-61,,15 minute super quick wash cycle 2
2026-06-11T07:58:44.424355+00:00,2026-06-11 13:28:44,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,2.323,238.398,0.045,0.004,2.125,,on,-61,,15 minute super quick wash cycle 2
2026-06-11T07:58:49.703539+00:00,2026-06-11 13:28:49,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,2.32,238.391,0.045,0.004,2.125,,on,-63,,15 minute super quick wash cycle 2
2026-06-11T07:58:55.045007+00:00,2026-06-11 13:28:55,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,2.278,238.413,0.045,0.004,2.125,,on,-63,,15 minute super quick wash cycle 2
2026-06-11T07:59:00.346093+00:00,2026-06-11 13:29:00,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,2.377,238.511,0.046,0.004,2.125,,on,-64,,15 minute super quick wash cycle 2
2026-06-11T07:59:05.645356+00:00,2026-06-11 13:29:05,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,2.605,238.37,0.045,0.004,2.125,,on,-64,,15 minute super quick wash cycle 2
2026-06-11T07:59:10.910932+00:00,2026-06-11 13:29:10,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,6.15,238.388,0.044,0.004,2.125,,on,-63,,15 minute super quick wash cycle 2
2026-06-11T07:59:16.168480+00:00,2026-06-11 13:29:16,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,2.836,238.191,0.045,0.004,2.125,,on,-61,,15 minute super quick wash cycle 2
2026-06-11T07:59:21.443341+00:00,2026-06-11 13:29:21,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,69.426,237.987,1.885,0.004,2.125,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T07:59:27.911434+00:00,2026-06-11 13:29:27,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,83.916,238.29,1.15,0.004,2.125,,on,-63,,15 minute super quick wash cycle 2
2026-06-11T07:59:34.419207+00:00,2026-06-11 13:29:34,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,79.423,238.365,1.929,0.004,2.126,,on,-64,,15 minute super quick wash cycle 2
2026-06-11T07:59:39.691337+00:00,2026-06-11 13:29:39,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,86.894,238.353,1.331,0.004,2.126,,on,-61,,15 minute super quick wash cycle 2
2026-06-11T07:59:44.954291+00:00,2026-06-11 13:29:44,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,72.485,238.255,1.948,0.004,2.126,,on,-64,,15 minute super quick wash cycle 2
2026-06-11T07:59:50.230496+00:00,2026-06-11 13:29:50,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,91.566,238.358,1.718,0.004,2.126,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T07:59:55.481894+00:00,2026-06-11 13:29:55,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,80.659,238.424,1.707,0.004,2.126,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T08:00:00.745721+00:00,2026-06-11 13:30:00,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,87.881,238.301,2.105,0.005,2.126,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T08:00:06.011909+00:00,2026-06-11 13:30:06,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,99.338,238.454,1.857,0.005,2.126,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T08:00:11.282726+00:00,2026-06-11 13:30:11,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,84.634,238.376,2.294,0.005,2.126,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T08:00:16.544069+00:00,2026-06-11 13:30:16,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,100.872,238.377,2.287,0.005,2.127,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T08:00:21.791575+00:00,2026-06-11 13:30:21,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,91.334,239.178,2.148,0.005,2.127,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T08:00:27.072718+00:00,2026-06-11 13:30:27,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,88.009,238.962,2.141,0.005,2.127,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T08:00:32.343198+00:00,2026-06-11 13:30:32,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,100.124,239.053,2.118,0.005,2.127,,on,-61,,15 minute super quick wash cycle 2
2026-06-11T08:00:37.609961+00:00,2026-06-11 13:30:37,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,96.144,239.215,1.977,0.006,2.127,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T08:00:42.883531+00:00,2026-06-11 13:30:42,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,94.659,239.093,2.06,0.006,2.127,,on,-63,,15 minute super quick wash cycle 2
2026-06-11T08:00:48.158911+00:00,2026-06-11 13:30:48,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,2.585,239.401,0.045,0.006,2.127,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T08:00:53.422685+00:00,2026-06-11 13:30:53,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,2.559,239.259,0.046,0.006,2.127,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T08:00:58.693833+00:00,2026-06-11 13:30:58,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,103.045,239.014,2.277,0.006,2.127,,on,-61,,15 minute super quick wash cycle 2
2026-06-11T08:01:03.960624+00:00,2026-06-11 13:31:03,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,90.619,239.045,2.157,0.006,2.128,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T08:01:09.207372+00:00,2026-06-11 13:31:09,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,97.021,238.864,2.121,0.006,2.128,,on,-62,,15 minute super quick wash cycle 2
2026-06-11T08:01:14.449567+00:00,2026-06-11 13:31:14,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,2.636,239.095,0.046,0.006,2.128,,on,-63,,15 minute super quick wash cycle 2
2026-06-11T08:01:19.720194+00:00,2026-06-11 13:31:19,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,159.397,238.786,0.045,0.006,2.128,,on,-61,,15 minute super quick wash cycle 2
2026-06-11T08:01:25.011265+00:00,2026-06-11 13:31:25,Abel,plug_2,NW_P2_Abel,P110,washing_machine,686aadc5,super_quick_wash,5.0,87.018,238.571,2.097,0.006,2.128,,on,-62,,15 minute super quick wash cycle 2
