timestamp_utc,timestamp_local,team_member,plug_id,plug_alias,plug_model,appliance,session_id,mode,sample_interval_sec,power_w,voltage_v,current_a,energy_today_kwh,energy_this_month_kwh,energy_total_kwh,state,rssi,signal_level,notes
2026-06-03T10:08:08.322447+00:00,2026-06-03 15:38:08,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,0.0,250.412,0.0,0.002,0.002,,on,-19,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:08:13.601292+00:00,2026-06-03 15:38:13,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,0.0,250.412,0.0,0.002,0.002,,on,-19,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:08:18.875824+00:00,2026-06-03 15:38:18,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,0.0,248.76,0.0,0.002,0.002,,on,-19,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:08:24.135633+00:00,2026-06-03 15:38:24,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,0.0,248.76,0.0,0.002,0.002,,on,-38,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:08:29.412498+00:00,2026-06-03 15:38:29,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,92.672,248.316,0.414,0.002,0.002,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:08:34.687524+00:00,2026-06-03 15:38:34,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,78.643,247.696,0.325,0.002,0.002,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:08:39.967899+00:00,2026-06-03 15:38:39,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,77.94,246.656,0.322,0.002,0.002,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:08:45.227923+00:00,2026-06-03 15:38:45,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,77.761,247.836,0.321,0.002,0.002,,on,-20,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:08:50.506536+00:00,2026-06-03 15:38:50,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,77.078,247.063,0.32,0.002,0.002,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:08:55.789893+00:00,2026-06-03 15:38:55,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,76.978,246.885,0.319,0.003,0.003,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:09:01.085348+00:00,2026-06-03 15:39:01,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,76.69,247.091,0.318,0.003,0.003,,on,-20,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:09:06.362624+00:00,2026-06-03 15:39:06,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,76.963,247.068,0.318,0.003,0.003,,on,-19,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:09:11.643919+00:00,2026-06-03 15:39:11,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,75.994,245.713,0.316,0.003,0.003,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:09:16.934411+00:00,2026-06-03 15:39:16,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,75.945,245.484,0.316,0.003,0.003,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:09:22.221861+00:00,2026-06-03 15:39:22,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,76.034,246.351,0.315,0.003,0.003,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:09:27.494907+00:00,2026-06-03 15:39:27,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,75.793,245.653,0.315,0.003,0.003,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:09:32.764266+00:00,2026-06-03 15:39:32,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,75.614,245.45,0.313,0.003,0.003,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording"
2026-06-03T10:09:38.038749+00:00,2026-06-03 15:39:38,Alaina,plug_4,NW_P4_Alaina,P110,table_fan,S004,speed_1,5.0,75.646,246.313,0.314,0.004,0.004,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording"
