timestamp_utc,timestamp_local,team_member,plug_id,plug_alias,plug_model,appliance,session_id,mode,sample_interval_sec,power_w,voltage_v,current_a,energy_today_kwh,energy_this_month_kwh,energy_total_kwh,state,rssi,signal_level,notes
2026-06-02T12:53:54.302299+00:00,2026-06-02 18:23:54,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,76.134,236.36,0.554,0.013,0.1,,on,-58,,validation test recording
2026-06-02T12:53:59.579611+00:00,2026-06-02 18:23:59,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.943,236.32,0.553,0.013,0.1,,on,-56,,validation test recording
2026-06-02T12:54:04.860842+00:00,2026-06-02 18:24:04,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.984,236.247,0.554,0.013,0.1,,on,-59,,validation test recording
2026-06-02T12:54:10.117740+00:00,2026-06-02 18:24:10,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.879,236.189,0.554,0.013,0.1,,on,-60,,validation test recording
2026-06-02T12:54:15.362905+00:00,2026-06-02 18:24:15,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.955,236.093,0.553,0.013,0.1,,on,-59,,validation test recording
2026-06-02T12:54:20.651009+00:00,2026-06-02 18:24:20,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.842,236.115,0.553,0.013,0.1,,on,-58,,validation test recording
2026-06-02T12:54:25.916368+00:00,2026-06-02 18:24:25,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.876,236.269,0.554,0.013,0.1,,on,-60,,validation test recording
2026-06-02T12:54:31.192093+00:00,2026-06-02 18:24:31,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.961,236.185,0.555,0.013,0.101,,on,-56,,validation test recording
2026-06-02T12:54:36.453653+00:00,2026-06-02 18:24:36,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.901,236.06,0.554,0.013,0.101,,on,-59,,validation test recording
2026-06-02T12:54:41.714763+00:00,2026-06-02 18:24:41,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.827,235.873,0.552,0.014,0.101,,on,-59,,validation test recording
2026-06-02T12:54:46.993826+00:00,2026-06-02 18:24:46,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.862,235.925,0.551,0.014,0.101,,on,-60,,validation test recording
2026-06-02T12:54:52.260310+00:00,2026-06-02 18:24:52,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.813,235.823,0.554,0.014,0.101,,on,-58,,validation test recording
2026-06-02T12:54:58.054389+00:00,2026-06-02 18:24:58,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.728,235.807,0.554,0.014,0.101,,on,-57,,validation test recording
2026-06-02T12:55:03.378567+00:00,2026-06-02 18:25:03,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.72,235.734,0.553,0.014,0.101,,on,-63,,validation test recording
2026-06-02T12:55:08.641241+00:00,2026-06-02 18:25:08,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.625,235.616,0.553,0.014,0.101,,on,-58,,validation test recording
2026-06-02T12:55:13.886160+00:00,2026-06-02 18:25:13,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.543,235.657,0.553,0.014,0.101,,on,-59,,validation test recording
2026-06-02T12:55:22.625609+00:00,2026-06-02 18:25:22,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.456,235.595,0.551,0.014,0.102,,on,-59,,validation test recording
2026-06-02T12:55:27.882526+00:00,2026-06-02 18:25:27,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.47,235.515,0.552,0.014,0.102,,on,-59,,validation test recording
2026-06-02T12:55:33.137141+00:00,2026-06-02 18:25:33,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.48,235.515,0.551,0.015,0.102,,on,-56,,validation test recording
2026-06-02T12:55:38.398474+00:00,2026-06-02 18:25:38,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.38,235.578,0.549,0.015,0.102,,on,-58,,validation test recording
2026-06-02T12:55:43.646224+00:00,2026-06-02 18:25:43,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.359,235.47,0.55,0.015,0.102,,on,-56,,validation test recording
2026-06-02T12:55:48.950580+00:00,2026-06-02 18:25:48,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.192,235.688,0.551,0.015,0.102,,on,-57,,validation test recording
2026-06-02T12:55:54.224521+00:00,2026-06-02 18:25:54,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.247,235.57,0.55,0.015,0.102,,on,-57,,validation test recording
2026-06-02T12:55:59.529368+00:00,2026-06-02 18:25:59,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.251,235.899,0.549,0.015,0.102,,on,-58,,validation test recording
2026-06-02T12:56:04.796111+00:00,2026-06-02 18:26:04,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.178,235.905,0.549,0.015,0.103,,on,-56,,validation test recording
2026-06-02T12:56:10.058228+00:00,2026-06-02 18:26:10,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.194,235.947,0.549,0.015,0.103,,on,-59,,validation test recording
2026-06-02T12:56:15.434066+00:00,2026-06-02 18:26:15,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.161,236.041,0.548,0.015,0.103,,on,-58,,validation test recording
2026-06-02T12:56:20.703548+00:00,2026-06-02 18:26:20,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.118,235.903,0.547,0.016,0.103,,on,-58,,validation test recording
2026-06-02T12:56:25.947420+00:00,2026-06-02 18:26:25,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.092,235.853,0.547,0.016,0.103,,on,-58,,validation test recording
2026-06-02T12:56:31.208867+00:00,2026-06-02 18:26:31,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.034,235.766,0.547,0.016,0.103,,on,-58,,validation test recording
2026-06-02T12:56:36.448800+00:00,2026-06-02 18:26:36,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.074,235.795,0.548,0.016,0.103,,on,-57,,validation test recording
2026-06-02T12:56:41.730885+00:00,2026-06-02 18:26:41,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.143,235.712,0.549,0.016,0.103,,on,-57,,validation test recording
2026-06-02T12:56:47.093079+00:00,2026-06-02 18:26:47,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,75.005,235.979,0.546,0.016,0.103,,on,-59,,validation test recording
2026-06-02T12:56:52.397944+00:00,2026-06-02 18:26:52,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,74.817,235.957,0.544,0.016,0.104,,on,-60,,validation test recording
2026-06-02T12:56:57.661373+00:00,2026-06-02 18:26:57,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,74.97,235.894,0.543,0.016,0.104,,on,-57,,validation test recording
2026-06-02T12:57:02.959311+00:00,2026-06-02 18:27:02,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,74.88,236.075,0.544,0.016,0.104,,on,-58,,validation test recording
2026-06-02T12:57:08.215005+00:00,2026-06-02 18:27:08,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,74.809,235.855,0.543,0.017,0.104,,on,-59,,validation test recording
2026-06-02T12:57:14.063676+00:00,2026-06-02 18:27:14,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,74.849,236.038,0.546,0.017,0.104,,on,-57,,validation test recording
2026-06-02T12:57:19.968453+00:00,2026-06-02 18:27:19,Abel,plug_2,NW_P2_Abel,P110,fridge,f371cfb9,normal,5.0,74.753,236.033,0.545,0.017,0.104,,on,-58,,validation test recording
